@RELATION subjective_occupancy_prediction
@ATTRIBUTE userId STRING
@ATTRIBUTE transportType {METRO,TRAIN}
@ATTRIBUTE timestamp NUMERIC
@ATTRIBUTE dayOfWeek {1,2,3,4,5,6,7}
@ATTRIBUTE hour NUMERIC
@ATTRIBUTE isWeekend {0,1}
@ATTRIBUTE isRushHour {0,1}
@ATTRIBUTE latitude NUMERIC
@ATTRIBUTE longitude NUMERIC
@ATTRIBUTE bluetoothCount NUMERIC
@ATTRIBUTE bt_signal_1 NUMERIC
@ATTRIBUTE bt_signal_2 NUMERIC
@ATTRIBUTE bt_signal_3 NUMERIC
@ATTRIBUTE bt_signal_4 NUMERIC
@ATTRIBUTE bt_signal_5 NUMERIC
@ATTRIBUTE wifiCount NUMERIC
@ATTRIBUTE wf_signal_1 NUMERIC
@ATTRIBUTE wf_signal_2 NUMERIC
@ATTRIBUTE wf_signal_3 NUMERIC
@ATTRIBUTE wf_signal_4 NUMERIC
@ATTRIBUTE wf_signal_5 NUMERIC
@ATTRIBUTE latencyAvg NUMERIC
@ATTRIBUTE latencyStdDev NUMERIC
@ATTRIBUTE packetLoss NUMERIC
@ATTRIBUTE rsrp NUMERIC
@ATTRIBUTE rssnr NUMERIC
@ATTRIBUTE rsrq NUMERIC
@ATTRIBUTE subjectiveRating {1,2,3,4,5}

@DATA
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779300413562,3,19,0,1,38.761567,-9.1101663,145,-51,-56,-56,-56,-58,0,-67,-77,?,?,?,77.88,65.37202459768245,0.0,-99,26,-8,4
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779300446030,3,19,0,1,38.761567,-9.1101663,127,-51,-51,-52,-53,-54,2,-67,-77,?,?,?,50.7,26.131054322395798,0.0,-93,28,-7,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779300256173,3,19,0,1,38.7548442,-9.1138077,108,127,-43,-43,-46,-49,3,-55,-59,-69,?,?,107.7,100.00067999768802,0.0,-110,4,-11,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779300294571,3,19,0,1,38.7548442,-9.1138077,92,-48,-48,-49,-52,-53,4,-55,-69,-73,-76,?,279.36,161.15718538122957,0.0,-96,10,-7,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779300342727,3,19,0,1,38.7548442,-9.1138077,0,?,?,?,?,?,5,-55,-69,-70,-73,-76,388.41999999999996,308.66808322209147,0.0,-121,-2,-8,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779300388837,3,19,0,1,38.7548442,-9.1138077,0,?,?,?,?,?,5,-55,-70,-73,-76,-78,143.2,57.232123846665,0.0,-102,12,-5,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779300446871,3,19,0,1,38.7548442,-9.1138077,0,?,?,?,?,?,5,-55,-70,-73,-74,-76,3813.4,1447.0239251650264,0.0,-106,19,-7,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274216723,3,11,0,0,38.7681251,-9.0995472,86,-59,-59,-59,-60,-60,0,?,?,?,?,?,1779.0,0.0,0.8,-101,12,-10,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274249248,3,11,0,0,38.7638385,-9.1060172,81,-56,-56,-62,-62,-62,0,?,?,?,?,?,400.73333333333335,462.17284885876,0.4,-85,30,-6,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274279788,3,11,0,0,38.7638385,-9.1060172,80,-58,-59,-60,-61,-61,1,-90,?,?,?,?,198.68,178.14423818917075,0.0,-91,30,-6,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274312390,3,11,0,0,38.7638385,-9.1060172,85,-59,-60,-61,-61,-61,0,-90,?,?,?,?,48.46,24.51893961818088,0.0,-88,24,-4,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274344874,3,11,0,0,38.7638385,-9.1060172,88,-55,-58,-61,-62,-63,5,-59,-71,-82,-88,-90,62.38000000000001,50.77662454318916,0.0,-91,30,-6,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779274379303,3,11,0,0,38.7638385,-9.1060172,89,-52,-55,-57,-60,-61,6,-45,-71,-82,-86,-88,603.875,316.5628640175597,0.2,-96,22,-7,3
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779272967675,3,11,0,0,38.8559526,-9.0690368,79,-44,-52,-55,-55,-57,7,-31,-42,-46,-68,-75,463.26000000000005,572.2597578023463,0.0,-103,5,-14,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273000586,3,11,0,0,38.8509322,-9.0741584,81,-57,-57,-58,-59,-61,25,-40,-41,-50,-68,-75,942.0799999999999,893.2087917166959,0.0,-97,6,-12,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273032734,3,11,0,0,38.8421598,-9.0796037,78,-46,-54,-55,-57,-58,29,-36,-40,-50,-68,-74,27.880000000000003,12.75106270081047,0.0,-96,-6,-9,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273065345,3,11,0,0,38.8402297,-9.080623,78,-52,-53,-54,-57,-57,30,-29,-44,-51,-68,-69,27.18,6.471599493170138,0.0,-103,7,-8,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273097771,3,11,0,0,38.8399678,-9.0807878,66,-51,-57,-61,-61,-62,35,-32,-38,-53,-68,-68,167.60000000000002,231.7170429640427,0.0,-103,2,-9,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273130303,3,11,0,0,38.8330311,-9.0838301,71,-49,-52,-58,-59,-60,35,-34,-36,-42,-68,-71,57.019999999999996,47.32286550918065,0.0,-88,9,-10,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273162809,3,11,0,0,38.8248675,-9.0867191,71,-53,-54,-56,-56,-57,47,-30,-36,-42,-68,-71,93.66,56.97268117264625,0.0,-84,19,-8,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273195301,3,11,0,0,38.816232,-9.0897048,68,-51,-56,-60,-61,-62,47,-31,-39,-50,-64,-72,209.04000000000002,250.29272941897455,0.0,-96,10,-11,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273227889,3,11,0,0,38.8080171,-9.0941528,73,-57,-58,-60,-61,-62,47,-32,-38,-49,-66,-70,134.0,107.65517172899777,0.0,-88,18,-6,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273264139,3,11,0,0,38.8068726,-9.0947104,67,-58,-58,-61,-61,-62,50,-31,-42,-44,-66,-70,680.775,745.9760464485437,0.2,-83,22,-9,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273293048,3,11,0,0,38.8045029,-9.0959647,77,-53,-59,-60,-61,-62,51,-32,-39,-50,-58,-67,34.260000000000005,15.338787435778618,0.0,-98,10,-7,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273325801,3,11,0,0,38.7975142,-9.0990353,77,-54,-59,-61,-61,-63,51,-32,-39,-46,-58,-66,59.2,56.12372047539258,0.0,-96,1,-13,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273358234,3,11,0,0,38.7954277,-9.0996756,75,-49,-59,-59,-59,-59,58,-31,-31,-45,-58,-67,28.660000000000004,6.6545022353291,0.0,-103,2,-12,2
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273390909,3,11,0,0,38.7940415,-9.1001426,81,-48,-54,-57,-61,-61,61,-38,-55,-58,-62,-67,69.02000000000001,53.62627714096887,0.0,-101,-3,-13,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273423609,3,11,0,0,38.7896796,-9.1011104,84,-51,-52,-57,-58,-62,62,-39,-48,-58,-62,-67,119.75999999999999,194.12735613508983,0.0,-78,4,-12,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273456139,3,11,0,0,38.786648,-9.1008546,77,-56,-56,-58,-59,-60,72,-37,-48,-58,-62,-66,197.86,173.73620923687727,0.0,-76,3,-9,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273488838,3,11,0,0,38.786204,-9.1006656,76,-55,-56,-56,-58,-59,83,-36,-48,-58,-62,-66,50.616666666666674,35.41461170508894,-0.2,-71,14,-9,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273521557,3,11,0,0,38.7835695,-9.1004117,61,127,-55,-55,-56,-58,102,-32,-48,-58,-62,-66,179.88,197.21020663241546,0.0,-79,22,-7,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273563464,3,11,0,0,38.7814645,-9.1000005,68,-56,-58,-60,-62,-62,102,-31,-56,-58,-62,-66,61.04,50.0269767225644,0.0,-95,13,-10,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273595768,3,11,0,0,38.7789738,-9.09975,89,127,-54,-55,-60,-60,127,-32,-48,-58,-62,-65,60.31999999999999,43.85979480116158,0.0,-81,13,-8,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273628131,3,11,0,0,38.7789986,-9.0997417,72,-53,-55,-55,-56,-56,147,-46,-46,-58,-62,-64,98.9,86.29057886003547,0.0,-81,14,-7,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273660703,3,11,0,0,38.7781683,-9.0996048,76,-48,-55,-56,-58,-59,189,-36,-51,-55,-58,-62,96.7,59.072971822991946,0.0,-96,7,-10,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273693240,3,11,0,0,38.7774172,-9.0995693,90,-54,-55,-55,-58,-59,212,-35,-52,-55,-58,-62,60.92,40.70957626898124,0.0,-99,1,-11,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273725741,3,11,0,0,38.7774415,-9.0995362,80,-52,-55,-56,-61,-62,222,-36,-55,-55,-58,-62,79.82,73.38104387374166,0.0,-100,3,-11,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273758366,3,11,0,0,38.7774264,-9.099568,83,-54,-58,-59,-59,-60,222,-36,-49,-55,-58,-62,87.38000000000001,65.67308124338312,0.0,-99,3,-12,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273790845,3,11,0,0,38.7769487,-9.0994531,80,-47,-53,-54,-54,-59,227,-32,-50,-55,-58,-62,137.82,122.25701452268495,0.0,-95,-4,-13,1
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,TRAIN,1779273823291,3,11,0,0,38.7751674,-9.0991223,75,-46,-52,-52,-54,-61,278,-34,-47,-55,-58,-62,225.98000000000002,293.22278492641055,0.0,-79,19,-7,1
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779258913457,3,7,0,1,38.7676392,-9.0996348,62,-61,-61,-61,-62,-65,3,-56,-69,-70,?,?,84.56,40.60328065563176,0.0,-89,30,-7,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779258946037,3,7,0,1,38.761567,-9.1101663,0,?,?,?,?,?,4,-57,-69,-70,-81,?,61.379999999999995,59.4909539341907,0.0,-98,22,-5,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779258978462,3,7,0,1,38.761594,-9.1098205,154,-58,-58,-59,-59,-59,4,-59,-69,-70,-81,?,49.86,19.856746964193302,0.0,-92,27,-6,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779259011907,3,7,0,1,38.761594,-9.1098205,106,-50,-54,-56,-60,-60,4,-55,-69,-70,-81,?,83.475,37.10170986625818,0.2,-106,15,-8,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779259043389,3,7,0,1,38.761567,-9.1101663,100,-49,-51,-54,-57,-57,4,-61,-69,-70,-81,?,39.839999999999996,21.81711254955614,0.0,-97,26,-8,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779259076079,3,7,0,1,38.761567,-9.1101663,139,-51,-51,-53,-54,-55,4,-58,-69,-70,-81,?,90.56,84.98137678338708,0.0,-97,30,-6,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,METRO,1779259108797,3,7,0,1,38.7392267,-9.1260731,112,-54,-55,-56,-56,-56,4,-36,-69,-70,-81,?,73.74,81.1314390356784,0.0,-95,20,-8,2
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257667403,3,7,0,1,38.8564665,-9.068443,104,-45,-50,-51,-54,-56,1,-86,?,?,?,?,58.160000000000004,31.272582240678492,0.0,-97,15,-7,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257715774,3,7,0,1,38.8488533,-9.0756931,0,?,?,?,?,?,5,-71,-86,-86,-88,-88,59.080000000000005,31.393719117046324,0.0,-99,7,-11,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257748086,3,7,0,1,38.8421006,-9.0799067,112,-48,-48,-49,-52,-54,9,-68,-83,-84,-84,-84,32.36,4.404815546648917,0.0,-81,16,-12,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257780349,3,7,0,1,38.8403226,-9.0808325,100,-42,-48,-52,-53,-53,10,-66,-83,-84,-84,-84,45.760000000000005,21.895351104743675,0.0,-99,10,-9,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257812730,3,7,0,1,38.8401015,-9.0809131,88,-54,-54,-54,-54,-58,10,-71,-83,-84,-84,-84,82.32000000000001,45.058291134928766,0.0,-99,10,-9,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257845079,3,7,0,1,38.8364107,-9.0826336,105,-42,-50,-53,-53,-53,16,-70,-78,-83,-84,-84,75.66,54.052145193322346,0.0,-106,1,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257877340,3,7,0,1,38.8291892,-9.0853343,102,-51,-51,-52,-54,-54,20,-54,-78,-80,-80,-82,74.84,67.88489080789627,0.0,-98,1,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257909797,3,7,0,1,38.8219091,-9.0879415,106,-45,-47,-49,-51,-52,0,-54,-78,-80,-80,-82,48.44,55.28358164952773,0.0,-98,1,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257942279,3,7,0,1,38.8127376,-9.0918067,105,-45,-45,-46,-46,-52,0,-54,-78,-80,-80,-82,50.4,13.886396220762247,0.0,-103,3,-11,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779257974845,3,7,0,1,38.8079218,-9.0943952,97,-46,-51,-54,-56,-56,20,-62,-78,-80,-80,-82,143.16,104.71169180182316,0.0,-109,-1,-14,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258007077,3,7,0,1,38.8066503,-9.0950175,125,-46,-51,-54,-56,-57,27,-73,-74,-78,-80,-80,89.8,84.020426087946,0.0,-110,6,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258039400,3,7,0,1,38.8066627,-9.0949213,142,-47,-51,-51,-54,-55,27,-66,-74,-78,-80,-80,401.82,402.6245516607252,0.0,-110,6,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258072428,3,7,0,1,38.8041959,-9.0962336,68,-47,-54,-56,-56,-58,28,-66,-74,-78,-80,-80,701.8,308.8367853737634,0.0,-116,-1,-15,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258104218,3,7,0,1,38.798871,-9.0987838,78,-46,-46,-49,-53,-54,28,-61,-74,-78,-80,-80,55.040000000000006,19.4466038166051,0.0,-91,-1,-14,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258136703,3,7,0,1,38.7954241,-9.0998422,70,-41,-42,-55,-55,-56,36,-66,-72,-74,-74,-78,50.14,27.564513418524186,0.0,-99,3,-11,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258169151,3,7,0,1,38.7949905,-9.0999925,79,-52,-54,-56,-56,-58,37,-60,-72,-74,-74,-78,67.97999999999999,66.34749128640811,0.0,-107,-2,-14,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258201613,3,7,0,1,38.7943386,-9.1001925,71,-54,-56,-56,-56,-60,0,-60,-72,-74,-74,-78,50.2,8.175573374387877,0.0,-98,9,-12,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258233984,3,7,0,1,38.7897548,-9.1012137,72,-47,-50,-58,-58,-58,0,-60,-72,-74,-74,-78,104.17999999999999,91.14885407946718,0.0,-97,6,-13,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258266403,3,7,0,1,38.7821548,-9.1002508,66,-49,-49,-54,-54,-55,38,-57,-72,-74,-74,-78,151.45999999999998,74.74119613707022,0.0,-108,1,-15,3
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258298532,3,7,0,1,38.7779802,-9.0996953,83,-47,-51,-56,-56,-56,48,-57,-58,-59,-70,-71,114.02000000000001,107.87465689400824,0.0,-109,2,-12,4
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258330840,3,7,0,1,38.7774488,-9.0995744,94,-50,-52,-55,-55,-56,61,-57,-58,-59,-70,-71,50.08,35.211782119057816,0.0,-101,1,-11,4
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258363123,3,7,0,1,38.7773689,-9.0996191,73,-48,-51,-52,-54,-54,72,-57,-58,-59,-70,-71,109.13999999999999,107.76798411402154,0.0,-97,-4,-13,4
c2bf9ee7-ddfa-44df-8f73-b11227bb6b05-v16-api36,TRAIN,1779258395312,3,7,0,1,38.7729608,-9.0989529,77,-44,-49,-52,-54,-54,80,-57,-58,-59,-70,-71,38.879999999999995,22.422791976022967,0.0,-93,4,-10,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779212778954,2,18,0,1,38.7429061,-9.12054,154,-36,-44,-44,-52,-52,0,?,?,?,?,?,287.76,279.6841475665004,0.0,-101,3,-9,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779212814916,2,18,0,1,38.7638385,-9.1060172,91,-34,-53,-57,-57,-60,1,-78,?,?,?,?,754.0,778.2561703363916,0.4,-89,30,-4,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779212844704,2,18,0,1,38.7548455,-9.113802,98,-34,-49,-51,-51,-54,1,-76,?,?,?,?,1470.5,1140.5,0.6,-89,30,-8,4
f7a5a2a2-5748-4c1d-ae11-61c4dac8867e-v16-api36,METRO,1779212876206,2,18,0,1,38.7548455,-9.113802,77,-36,-42,-54,-55,-59,1,-83,?,?,?,?,24.5,3.4252007240452342,0.0,-81,24,-5,4
